,canal_ID,video_ID,video_Title
196,UCFXW2Qhnn0vN_O3rcVAkHPg,P4CFKiG6Xc8,La Monarquía Española 🤴🏻👸 y su historia....
197,UCQiMUpAmskFqrcP77ue5vSw,6O8pv7af76Q,Juan José Laborda sobre la monarquía española
198,UCEpcKQoytY5kS2hi3eUHK8w,5RTL_jcRMIk,POR QUÉ UNA MONARQUÍA EN 1975?
199,UCyoGb3SMlTlB8CLGVH4c8Rw,Nc9hj-ZypsM,Monarquías europeas: el tabú de la abdicación
200,UCBWF6OT9sHQU0rnMmUPdmyA,L-IjlWYMfMI,El ABSOLUTISMO - Resumen |  Las Monarquías Absolutas entre los Siglos XVI y XVIII
201,UCUS73_bjTYwBFAfXbvIjM8Q,TfgeOhqZl84,"El Programa de Cuesta: Especial Investidura, ¿Sánchez a prisión? ¿Peligra la monarquía?"
202,UC-hUnS4DgTQnJSQOBG7hjUg,zBRCEFSYQLc,"Jon Iñarritu: «La mejor encuesta, un referéndum sobre monarquía o república»"
203,UC3XgVHSzDE60bN0NYTz5kVg,FZIY4EJG5P0,ENCUESTA sobre la MONARQUÍA española
204,UCEJs1fTF3KszRJGxJY14VrA,I3DHZeqKnb0,Experto en temas de monarquía explica funciones del nuevo rey de España
205,UCpvbPlRtV6oWa_iW76oPGQA,s_xK-OnASzQ,LA  MONARQUIA   ESPAÑOLA   video 1476 y ultimo
206,UCPH3Oz99Y_jrVBCQMjQZNSg,XLYB-GRE6Fk,"✅ La CONQUISTA y COLONIZACIÓN española de AMÉRICA | Historia, mitos, verdades, leyenda negra..."
207,UCVbOEcs6RMxXXX3WWNtl_Fw,v2ZajeEprJg,🇧🇪Historia de BÉLGICA en 16 minutos y 13 mapas  (resumen) 🇧🇪 - El Mapa de Sebas
208,UClq6XZlEMgeP0OQyrwnJHrQ,1CFsNF7CjlE,ABSOLUTISMO MONARQUIAS ABSOLUTAS Y PARLAMENTARIAS
209,UCzgEdtExFnI7ynkxVOqTqRg,0WUUHk7D3jM,3.9. CRISIS Y DECADENCIA DE LA MONARQUÍA HISPÁNICA: EL REINADO DE CARLOS II Y EL PROBLEMA SUCESORIO
210,UCPH3Oz99Y_jrVBCQMjQZNSg,R1DumQhYFm8,❌ El IMPERIO ESPAÑOL en 15 minutos con MAPAS ❌
211,UCnKlfDXaVP-6uIACOJeVPfw,0evYLq9OXx4,👑 La RESTAURACIÓN y el CONGRESO de VIENA
212,UCHFU80wuwDDU_k4FvrkOYRw,mwmINiNnltA,Paises monárquicos #españa #monarquia #rey
213,UCzoE2GeGTIcSiBmLoOLYsWQ,0PYgGXTkim8,"Corrupción , falta de transparencia, comportamientos inadecuados: la monarquía española"
214,UCAGmse_f1GXADEJs3trbF8g,byGC6icDZFA,Monarquía y República: sobre qué forma de Estado es más deseable para España
215,UCPKo_mWCuOTbMFR5omD4Q3A,Fun3ahkf7ko,La España de los Borbones - Documental
216,UCrpMfcQNog595v5gAS-oUsQ,PHfQZ3MMBG8,Millones de británicos contra la monarquía
217,UCwtM4HFU4o6E41cKpvsHJVg,WHrN_lv53bI,¿Qué FUTURO tiene la MONARQUÍA en EUROPA?
218,UCkccyEbqhhM3uKOI6Shm-4Q,IY54nm3R8DY,Fallece último rey de Grecia: Funeral de Constantino II reúne a monarquía española después de años
219,UCWzQmDWp_mjh3AOzPCZNzEQ,Am-grZeoeuk,La monarquía absoluta [ABSOLUTISMO] en 1 minuto ✅ #SHORTS #CORTOS
220,UCDmGOrCvNl1e-cpqafv7P_Q,lsfkmS1c9Bk,"&quot;La monarquía, en España, ha funcionado&quot;"
221,UC9eCLBSj2fCYUsnMuelRloQ,9BmZJwA2Tjk,Así era la educación durante la dictadura franquista | Franco. La vida del dictador en color
222,UCrdGjkqTZVMmAOk4YDjFV-w,WnNFEBXNXe4,ABASCAL recuerda a los REYES y a todos los españoles que el socialista SÁNCHEZ es un ‘traidor‘
223,UCVimQoXNCZuEnZRVAbuYMiw,g53PUEY9B9c,"El Rey Felipe en Colombia, la espada de Bolívar: ¿por qué tanta polémica? | Inna Afinogenova"
224,UCvvWGe6qnO-7LxnH3sPKMIg,1rw3ukjbg6c,"&quot;Podemos no quiere conocer qué piensan los españoles de la Monarquía, sino acabar con ella&quot;"
225,UCCqpB6wS3e3aWFeZTkV6rkw,fDEKA2uZowk,🇪🇸 🇪🇸 FUTURO ESCENARIO EN LA MONARQUIA ESPAÑOLA  🇪🇸 🇪🇸
226,UCECyeumD8b1ECsHHEmhd-yQ,DKsPezUSP-I,"&quot;La monarquía, en España, ha funcionado&quot;"
227,UCpFPwQOxBz6czUgNOC3dedQ,FC19rWLff1w,EL ABSOLUTISMO en 5 minutos
228,UCOa_xin4Vcnrl8WhoJd1n8Q,a8rWF0adnKE,¿Qué es una monarquía absoluta? tipo de monarquias
229,UC1IYhBFQbBWIxirTRbcfIUw,v20lII_zZjo,Federico a las 7: La importancia de la monarquía hereditaria
230,UC1TvLFNswwhcpO9GbJAZSFw,JFCJaa2WfzE,El futuro que planeaba Franco y la monarquía en España (versión 2)
231,UCWzQmDWp_mjh3AOzPCZNzEQ,5_JH8q-IPTI,La Monarquía Hispánica en el siglo XVII
232,UCzDmu6QviXbf0cbeFBh2_zA,CoIKM6k3lbo,"PREHISTORIA, HISPANIA ROMANA y REINO VISIGODO | Historia de España 🇪🇸"
233,UC3A4V_9F93J3l0JDQh3CiMQ,zP5d1Bl51TU,"CTH1. A crise da monarquía absoluta (abdicacións, ocupación napoleónica)"
234,UCqmZBc7T8J5TFuRT5uf-j_g,R2kN7SzlNTY,España: Detuvieron a un rapero que criticó a la monarquía
235,UC0aUQxTtdtX6PwRftXgCmRA,WSHzPBmFDJA,LA MONARQUIA PARLAMENTARIA ESPAÑOLA SIN GOBERNABILIDAD - Ancizar Villa
236,UCBWF6OT9sHQU0rnMmUPdmyA,C8Qk5YSn9OI,"La EXPANSIÓN EUROPEA entre los Siglos XV y XVIII  | Portugal, España, Países Bajos, Francia..."
237,UCnWIAUWpzF1jBLLhbOFwrmw,o2C39phoiB4,crisis de la monarquía española
238,UCOxQk41rWFLWLPAPP_as6uA,K_kij_5fso0,Anna R. Costa: &quot;Me relamo con la monarquía española&quot;
239,UC3UNfwrpinENuf1xgcETfzg,UrcTyir9iK4,¿ EL PRINCIPIO DEL FIN DE LA MONARQUIA ESPAÑOLA? CASO CORINNA - Política
240,UCPI5lphSbseuF6et4kOkCWg,SH9tXLRzavE,Monarquía española y Provincias Unidas ¿ALIADOS?
241,UCEKmOXSLjbUDEDvIvZ0galw,N7eiuXZwgYA,LOS BORBONES - UNA FAMILIA REAL
242,UCh_chnQ7OJPQ8mZ7vbXFpIQ,qezpNEozVJY,Iglesias cuestiona el papel de la monarquía en España
243,UCYXjdAUhmK008CGpetMbRnQ,TLB97deRh94,Relaciones institucionales entre la monarquía española y Colombia
244,UCMpGWp11dTT6WQRwHNXAXIw,zj8o38C5gCA,Cayetana Álvarez de Toledo y Teresa Rodríguez - Letras en Sevilla - Monarquía o República
245,UCZwPbzME2qtTeHJwSdIIywg,iI17eGszT0w,COLOQUIO CON TREVIJANO EN VALENCIA (VIII): ACCIÓN Y MONARQUÍA
246,UCJkirQzX68T-DiLB4-YP-TA,JNJ_Dr6HjHY,La Encuesta | ¿Le parece bien que se haga una consulta sobre monarquía o república?
247,UCbScfx3tQNJSY9yg-4J85NQ,rEH14SdOq64,¿Monarquía o República? La realidad de España / LogicaPolítica
248,UCdPTap7vmaUx932iXcjjF_Q,EYGepslB8S8,C. TANGANA critica la MONARQUÍA y APOYA a VALTONYC
249,UCrpVsEAzfgAlRH8Px32qN0g,4UNkUChC8pI,Como acabar con el debate de la monarquia española
250,UCUZ7v3eCRuxw4Vtf82VXLkQ,8bNx0EUK0Yk,El fin de la monarquia de los Borbones en España?
251,UC3XgVHSzDE60bN0NYTz5kVg,FZIY4EJG5P0,ENCUESTA sobre la MONARQUÍA española
252,UCWd6ctxJQlN0-AYogSLG5yA,b2RBUZkdmGY,Conferencia: La monarquía parlamentaria.
253,UC_3MlvXhi3IwQQFjPRWIOEQ,5fN2UKG8cX8,JUAN PABLO FUSI AIZPURÚA: La Monarquía como problema y como solución
254,UCXW9I3tejb37PGHyHcQc6hA,20vWKVHNLjM,MARÍA ANTONIETA | Draw My Life
255,UCUBIrDsIVzRpKsClMlSlTpQ,7Pd1Esa_Hrw,Cómo fue la República Federal en la que Centroamérica fue un solo país y por qué fracasó | BBC Mundo
256,UCyiMkyM21ozFcM2gcyNolIQ,bhMwrk4jja8,🔴GOLPE HISTÓRICO REY EMÉRITO DEMANDA TRAS DISCURSO DE FELIPE VI Y PRINCESA LEONOR POR TELECINCO
257,UCP-ltOcWgSFHbW9DfiTvjoA,_OHhVqlGrRE,CAYETANA ALERTA AL REY y LEONOR ¡¡LA MONARQUÍA CORRE PELIGRO!! ¡¡Y DEFIENDE LOS PACTOS CON VOX!!
258,UCx9B70YHCo1vVF8IjlAPCkQ,sSzSXk7c7j0,Árbol Genealógico de los Reyes de España
259,UCC-brf-JJc2n0jxrHCCPBXg,fxl3fGKuQdw,Mi opinión sobre la monarquía primavera 2014.
260,UCoPnuWhnN4SoZXDJvYqn9MQ,tk8W7rGd0YI,La monarquía se tambalea
261,UCtm2lZ3grqPxl3K6fZ0l3mQ,YNR_GCl-B8o,Relevo en la monarquía española
262,UC3UNfwrpinENuf1xgcETfzg,UrcTyir9iK4,¿ EL PRINCIPIO DEL FIN DE LA MONARQUIA ESPAÑOLA? CASO CORINNA - Política
263,UCX36h5T4laXrXR6VXcWxGMw,PzGlwzJpDsM,Monarquía | Juan Manuel de Prada
264,UCpFPwQOxBz6czUgNOC3dedQ,PIjV90q36TU,REFORMAS BORBONICAS en minutos
265,UCBZY_8jva8y73h9cXIDEHHg,j3Lwa8qYU-M,Salvar al Rey | Episodio 1 | HBO Max
266,UCh_chnQ7OJPQ8mZ7vbXFpIQ,qezpNEozVJY,Iglesias cuestiona el papel de la monarquía en España
267,UCDmGOrCvNl1e-cpqafv7P_Q,lsfkmS1c9Bk,"&quot;La monarquía, en España, ha funcionado&quot;"
268,UCRpu_tbHf77if1cQhUqpfBQ,uU_NY-MQ2hM,"Juan Carlos I Rey de España, hacemos un repaso para que puedas tener tu propia opinión."
269,UCqlsTzBv49Uiu8Z3IseVgQQ,SLrmYXmNIaE,70 años del Rey
270,UCWzQmDWp_mjh3AOzPCZNzEQ,QvUdIwhrD48,El poder de la monarquía en la Edad Media
271,UCX2FZI8vC2bDoaM132w7EhA,ayV3NJPNH-8,3.9. Crisis y decadencia de la Monarquía Hispánica. El reinado de Carlos II y el problema sucesorio
272,UC1TvLFNswwhcpO9GbJAZSFw,JFCJaa2WfzE,El futuro que planeaba Franco y la monarquía en España (versión 2)
273,UCECyeumD8b1ECsHHEmhd-yQ,DKsPezUSP-I,"&quot;La monarquía, en España, ha funcionado&quot;"
274,UCd1TjmUZYdZfpnf_-6MSxIA,qmCSyDMBZ0Y,15 MIEMBROS DE LA REALEZA que sufrieron MUTACIONES HEREDITARIAS
275,UCYXjdAUhmK008CGpetMbRnQ,TLB97deRh94,Relaciones institucionales entre la monarquía española y Colombia
276,UC8FOhz3iXhF1iqqzAFfBjmA,5DTCHAyDIMM,El caluroso recibimiento de los españoles a la llegada de Don Juan Carlos
277,UC2SQ6WbfqhFL4xeAcVcXzjA,3ONOIlM_ypM,¿Monarquía o República?
278,UCnsvJeZO4RigQ898WdDNoBw,QsLh_qIBqS0,"FELIPE VI | El Rey afirma que en España &quot;las soluciones llegarán de la unidad, nunca de la división&quot;"
279,UCGVMnb8_XMO1cT581i3gfqQ,7eVG9cBCeec,10 HECHOS SOBRE LA MONARQUÍA ESPAÑOLA
280,UCcHtke0raf8vNYLM1Hbq3Jw,pucConzDhPI,¿Qué pasaría si en México tuviéramos una monarquía? | Editorial Pamela | De Pisa y Corre
281,UCrdGjkqTZVMmAOk4YDjFV-w,H3tblOElAOk,LA PULLA DE FELIPE VI A SÁNCHEZ Y EL DESPRECIO DE LOS SOCIOS DEL GOBIERNO A LA CORONA
282,UCxCDTtnkWzuglGn5xii_c6g,BHYmaaq8Fn4,Leonor de España #monarquia #realeza #españa #princesaleonor  #princesa #rey #infanta_sofía #mexico
283,UCW5MS1DEuKRKxinBS-OfIbg,DszFArSoacA,&quot;El rey patriota: monarquía escénica y proyectos nacionalistas en la España de Alfonso XIII&quot;
284,UC4_KeNFWSKD1Ie1eYzrcvog,W63D8qTi4nI,"Encuesta NC Report: ni república ni referéndum, los españoles apoyan la Monarquía"
285,UCBWF6OT9sHQU0rnMmUPdmyA,GDzmmJQG9BU,"El MERCANTILISMO - Resumen | Definición, Características, Representantes."
286,UCF3HSzVbQjkAhOjICkSp92g,HWcAe72hgVM,Así los reyes de españa sorprendieron a los vecinos de Palma de Mallorca | ¡HOLA! TV
287,UCdhkUXDcinRV0M3GCkQnDOw,J_Qg2KBpaxM,TRIBUNA INDEPENDIENTE «LA MONARQUÍA ESPAÑOLA CONTEMPORÁNEA: DE JUAN CARLOS I A FELIPE VI» calidad HD
288,UC9eCLBSj2fCYUsnMuelRloQ,qB7qTgeIFbA,Así empezó el Alzamiento Nacional en julio de 1936  | España dividida: La Guerra Civil en color
289,UCsPOy-DRQ1HjYlIVXhrVRCA,61Yf1PvJrOg,ESPAÑA (Borbón: La Maldición de un Apellido-1) Carlos I / Felipe II-III-IV / Carlos II / Felipe V
290,UCtLGAePnrGZCbsTybygHqfA,2k3aDfNGaJI,🚨 JAIME PEÑAFIEL INSULTA a La MONARQUÍA Carga Contra El REY El Emérito JUAN CARLOS y LETIZIA
291,UCnsvJeZO4RigQ898WdDNoBw,tXS3rM8rQfI,El doble relato de la historia de México y España
292,UCrpVsEAzfgAlRH8Px32qN0g,4UNkUChC8pI,Como acabar con el debate de la monarquia española
293,UCFxHplbcoJK9m70c4VyTIxg,M1zY49-TSHk,Esta es la herencia que dejó la reina Isabel II a Kate Middleton y su hija Charlotte
294,UC5TmXIpLBG32mpCbvgw-OLA,_4_sR3m-8gE,🔮Los hijos bastardos del Rey Emérito y la continuidad de la Monarquía en España🔮
295,UC8FOhz3iXhF1iqqzAFfBjmA,r4DqVnRmfl4,"Garzón, crítico con el Rey Juan Carlos: &quot;La Monarquía hace daño a España&quot;"
296,UCjnki743VQdRk4s0tRuBNDg,-scP9hUtJFk,"¿Por qué en España se permite la monarquía, institución antidemocrática y anacrónica? (3)"
297,UCLsKGgeEjstChtgnvrR0UlQ,TqBNiHAKrok,La monarquía Borbónica corrupta e insolidaria de España. Felipe VI complice de corrupción
298,UC2SEk1w7DgoHs_G3w1biz-w,QmzoAEmQ8NQ,"Escándalos del rey Juan Carlos, ¿daño irreparable a la monarquía española?"
299,UCBWF6OT9sHQU0rnMmUPdmyA,76ZtWYtiL7M,La REVOLUCIÓN INGLESA y el surgimiento de la MONARQUÍA PARLAMENTARIA - Resumen
300,UCtLGAePnrGZCbsTybygHqfA,2k3aDfNGaJI,🚨 JAIME PEÑAFIEL INSULTA a La MONARQUÍA Carga Contra El REY El Emérito JUAN CARLOS y LETIZIA
301,UCxCDTtnkWzuglGn5xii_c6g,aI9VjOVSx38,Leonor de España #realeza #monarquia #españa #princesaleonor #leonor #leonor_de_borbón #ladyleo #rey
302,UCUdOoVWuWmgo1wByzcsyKDQ,Z-F99lFjopQ,&quot;No es mi rey&quot;: ¿se puede protestar contra la monarquía en los eventos reales?
303,UCF3HSzVbQjkAhOjICkSp92g,HWcAe72hgVM,Así los reyes de españa sorprendieron a los vecinos de Palma de Mallorca | ¡HOLA! TV
304,UCldGZzUfJhlOkONERIfdzmw,e8_F3XmYSVo,PRIVILEGIOS de los reyes 🤴🏻 ¿Cuánto cuesta la MONARQUÍA española? 💰 Privilegios de la CASA REAL
305,UCPYLN5F5nQjqrVICJzsrs1g,NhVfPvEDkjk,&quot;Manifestación por la República&quot; &quot;Republicanos Españoles&quot; &quot;Monarquía Corrupta&quot; &quot;Monarquía impuesta&quot;
306,UC2SEk1w7DgoHs_G3w1biz-w,QmzoAEmQ8NQ,"Escándalos del rey Juan Carlos, ¿daño irreparable a la monarquía española?"
307,UCn1eCI-B_UhIFjuY370stqA,AONxo6u_yE0,La monarquía española (I) | Intermediate Spanish Podcast | Podcast en español
308,UCMpGWp11dTT6WQRwHNXAXIw,h8UAWinE67g,Cayetana Álvarez de Toledo - Letras en Sevilla - Monarquía o República
309,UCBWF6OT9sHQU0rnMmUPdmyA,76ZtWYtiL7M,La REVOLUCIÓN INGLESA y el surgimiento de la MONARQUÍA PARLAMENTARIA - Resumen
310,UCFxHplbcoJK9m70c4VyTIxg,M1zY49-TSHk,Esta es la herencia que dejó la reina Isabel II a Kate Middleton y su hija Charlotte
311,UC5sAu3zDnFznWYExcTfAwIA,MKN1JUumKyc,20. La Crisis de la Monarquía Española
312,UCBWF6OT9sHQU0rnMmUPdmyA,GDzmmJQG9BU,"El MERCANTILISMO - Resumen | Definición, Características, Representantes."
313,UCVbOEcs6RMxXXX3WWNtl_Fw,sxuif358eF4,🇵🇹HISTORIA del IMPERIO PORTUGUÉS (Reino de Portugal) en 14 minutos🇵🇹 - El Mapa de Sebas
314,UCUBIrDsIVzRpKsClMlSlTpQ,W3yHdmZ_rF8,Por qué la América española se dividió en muchos países y Brasil quedó en uno solo | BBC Mundo
315,UC84t25xqhPEPpGY7NBZJ_eA,zEt9VJDRSpM,Arturo Pérez-Reverte analiza a los líderes políticos actuales - El Hormiguero
316,UCdRY2RSPw1xg5g0N_hQCzWw,-DVMP4j5bUw,Podcast #432 ¿Monarquía o república? ¿Qué prefieren los españoles?
317,UCUdOoVWuWmgo1wByzcsyKDQ,SixHuwa_Q1o,El polémico regreso del rey Juan Carlos I a España después de sus escándalos
318,UCUBIrDsIVzRpKsClMlSlTpQ,kRA1C0kKhzs,Por qué Filipinas no es hispanohablante si fue una colonia de España durante 300 años  | BBC Mundo
319,UC84t25xqhPEPpGY7NBZJ_eA,JLQOtXeZYig,El análisis de Arturo Pérez-Reverte sobre sistema educativo - El Hormiguero
320,UC6mHhlOkDoILExpSvccGGsA,I7ILCUNihLM,Momentos estelares del programa Opina Younth sobre la monarquía española
321,UCMpGWp11dTT6WQRwHNXAXIw,Dts4FvaW19M,Juan Carlos Monedero - Letras en Sevilla - Monarquia o República
322,UCyoGb3SMlTlB8CLGVH4c8Rw,tuF2d01fjdo,Ceremonias de proclamación de Felipe VI como rey de España - 2ª parte
323,UCfLNs5Ply4i3QntfdUdmajQ,B0I0qZwbWuc,👑 Un FRANCO sería REY de FRANCIA👑
324,UC84t25xqhPEPpGY7NBZJ_eA,qsYRszV3A_4,Arturo Pérez-Reverte: “Los héroes por la mañana eran violadores por la noche” - El Hormiguero
325,UCLrgrJ8Sqg1_xh2hCg5EYxA,ecbAJYvYArE,Charlas Web  -   La Monarquia
326,UCyoGb3SMlTlB8CLGVH4c8Rw,gwHf1gAidNE,La crisis de la monarquía española - reporter
327,UCYXjdAUhmK008CGpetMbRnQ,Mrd897EU4qo,E4
328,UCGk0tf_3foScBZjnUpmBMUw,P-uwF7SS56M,¿Cómo es que la FAMILIA REAL BRITÁNICA es DUEÑA del PLANETA? | LA HERENCIA DEL REY CARLOS III
329,UCPH3Oz99Y_jrVBCQMjQZNSg,N4Ljm78end4,✅ El IMPERIO ROMANO en 10 minutos | Resumen de la historia de la ANTIGUA ROMA
330,UCbG71r0U931Vm_WMGnfzIVw,3PwfN38cJoU,📢 TOP BULOS 12 | Monarquía
331,UCZ5YwLr__EjOVIpiSpUa4Fg,ca8oSGgaQ2M,"&#39;Yo, Juan Carlos I, Rey de España&#39; | DOCUMENTAL COMPLETO | RTVE"
332,UCZvyTTUNCE17KPEfCLLHXmQ,ygkC9v_WjrE,Felipe VI y la Monarquía Española
333,UCv05qOuJ6Igbe-EyQibJgwQ,ADRhT2vW_xI,La guerra anglo-española (1585-1604) en 13 minutos
334,UCR1tLg8fy9dklmhZPf0qCWQ,KmskDeJR79Y,Grupos de izquierda piden en España un referéndum sobre la monarquía
335,UCQiMUpAmskFqrcP77ue5vSw,5LJpwJ-aFV0,España y la Monarquía: Una aproximación histórica
336,UCGXbLrVe8vnkiFv7q2vYv3w,6nhDBWOcERU,Ayuso: &quot;España debe mucho al rey Juan Carlos&quot;
337,UCnKwGq_JDhM5N-5v1e8-Qng,O1brN-Oly6c,¿SE ACABA LA MONARQUÍA INGLESA?
338,UCMSOVP8zZq8BGwAJ2sEtOHw,EBRJvfHLdyI,La primera serie sobre la monarquía española |  &#39;Los Borbones&#39; capítulos 1 y 2 ya disponibles
339,UC4wztY3F_Sb9YHnxj3IXJkw,CsjK5tySU_0,Rap contra la monarquía
340,UCJMqRSvgqPOWon93jTQN5qQ,S3CcV0MX9CY,Historia de la restauración de la monarquía en España por el golpista y dictador fascista Franco
341,UCbbvUexzw-8gWu162G2WEFw,y937k33n7Q0,Principe Felipe se encara a una ciudadana que le pregunta sobre un referéndum de la monarquía
342,UCPH3Oz99Y_jrVBCQMjQZNSg,90H1JvKT5tI,✅ La HISTORIA DE ESPAÑA en 15 minutos | El RESUMEN definitivo
343,UCv05qOuJ6Igbe-EyQibJgwQ,V1zdeV-q5u8,La Reforma protestante y Lutero
344,UCZV5JPqiu2FDN-M9FIoovrA,qrpu9Q7dLcA,Eugenio Casado - T3E11 - Monarquía en España: ¿símbolo político de todos los españoles?
345,UC7QZIf0dta-XPXsp9Hv4dTw,qB-2adrSTC8,CORONACIÓN CARLOS III: ¿Logrará mantener a flote la MONARQUÍA BRITÁNICA? | RTVE Noticias
346,UCZV5JPqiu2FDN-M9FIoovrA,6rxBsXehYaU,Jorge Pastrano - T3E11 - Monarquía en España: ¿símbolo político de todos los españoles?
347,UCFYqNfxE5JWNeYuZuaM4YNQ,0eTL4ikxPgg,La VERDAD sobre SIMÓN BOLÍVAR
348,UC5ZiUaIJ2b5dYBYGf5iEUrA,cbOmRtbISi0,Monarca | Tráiler oficial | Netflix
349,UCyc4Zt_bLlcAvFO3s9UqElw,2PTygbOvSGw,El surgimiento en España de la monarquía parlamentaria
350,UCTU5w8mXt53dumCy7BNvyHA,sG1xqycM6aU,Las curiosidades más oscuras de la infanta Sofía de Borbón
351,UCya3Y3Hku_-6XH7TrfWrSrw,p_eHti-v2hI,CRISIS DE LA MONARQUÍA ESPAÑOLA
352,UCeZsTrR42ZJKzuKPcfsAf4w,MoON1PZBvIE,El Rey Abdica. Opinión
353,UCjnki743VQdRk4s0tRuBNDg,Dp5B8TPKj5Q,Debate monarquía / República por abdicación del rey (1 de 3) con Alberto Garzón
354,UCtOZyer4dd_9qKcJCBGZ0wQ,VWxOVhKNDR8,República o Monarquía: El eterno Debate - La segunda República Española - Análisis y opinión
355,UCCEPbhU3KzQnnR9Gc7N7nwA,DcCh6jJU-OI,El Real Podio Juramental de la Monarquía española del Palacio de La Zarzuela
356,UCOQEA3qmyzFmJdi6Z137yrA,-V_pdK_YuIE,El gran problema de la monqrquía en España 👑⛔
357,UCnKlfDXaVP-6uIACOJeVPfw,F7oVU0Zb35U,🔴 El SEXENIO DEMOCRÁTICO (1868-1875) | Resumen
358,UCh67_G00z2sruHDfz3oyiCA,yCK5tl_tGHg,"ARTEguillotina, la monarquía española en tela de juicio."
359,UCzDmu6QviXbf0cbeFBh2_zA,hnoVMhoe1xY,LA CONSTRUCCIÓN DEL ESTADO LIBERAL (1833-1868) | Historia de España 🇪🇸
360,UCo1YaPBiKWq-HcNXeu4d2Xw,WKBDJyvN0so,Montaje Documental - La gran mentira de la monarquía española
361,UC9eCLBSj2fCYUsnMuelRloQ,Aa8PiF3Ph6w,Así sucedió el rey Juan Carlos I de Borbón a Franco | Franco. La vida del dictador en color
362,UCbosLTCz9OgddbS2hYhJYzw,VNtgyKyh4RQ,Tema 8: La monarquía de Juan Carlos I (Memorias de España)
363,UCsp7EwFKIJqt8z820G2tQRA,wHyk9SCf9a8,Abolicion de la monarquia en España
364,UCWXld2bR7micvN1OTqSrOlA,djDwZiId6Uo,Cuestionamientos a monarquía de España
365,UCa5ytnqpiR_YxlI_5XCPIKw,Gck3F3QYchk,ALACANT CONTRA LA MONARQUÍA ESPAÑOLA.
366,UClGPecOlsQD8Tu_mGx7XxfA,f5eh5QwAglk,Relación entre MONARQUÍA y la CORRUPCIÓN ABSOLUTA DEL SISTEMA. Antonio García-Trevijano
367,UCnKlfDXaVP-6uIACOJeVPfw,E_NureYtOHs,🧔 Las INVASIONES BÁRBARAS y la DISOLUCIÓN del IMPERIO ROMANO
368,UCpFfLf9o4wJr-yr7dG8gYug,ZWtMn-LwuZY,Rey Felipe defendió el papel de la monarquía parlamentaria
369,UCfLNs5Ply4i3QntfdUdmajQ,B0I0qZwbWuc,👑 Un FRANCO sería REY de FRANCIA👑
370,UCzXrTQ2_QXhNrTIR3MqIcTA,b5ZvBBd7J90,🇬🇧 ¿QUÉ OPINAS SOBRE LA MONARQUÍA? 🇬🇧 #reina #rey  #personasreales #monarquia #inglaterra #corona
371,UCzDmu6QviXbf0cbeFBh2_zA,NygVTB08oKc,LA EDAD MEDIA: AL-ÁNDALUS Y REINOS CRISTIANOS | Historia de España 🇪🇸
372,UCJRgwebtred1WqkY7IZs7ZA,z60kLI4I-co,FELIPE VI DISCURSO SIN CAFEINA VIENEN PROBLEMAS PARA LA MONARQUÍA Top Ten Life Noticias Actualidad
373,UCZV5JPqiu2FDN-M9FIoovrA,DUBXWRi403A,Elena Torres - T3E11 - Monarquía en España: ¿símbolo político de todos los españoles?
374,UCUBIrDsIVzRpKsClMlSlTpQ,RfkeSSgl6eo,Cuál es el papel de la monarquía en Reino Unido | BBC Mundo
375,UCnUsEKi5UyMUX0xb8RD_yqA,lPk-FVZv8gk,España: Monarquía o República
376,UCTgL1ZX175QBzJ0nWRMK4dQ,M9eGH2QrX-U,PÉREZ REVERTE SACUDE A ZARZUELA CON LO QUE DICE SOBRE EL REY FELIPE Y LEONOR! MÁS GRECIA QUE BORBÓN
377,UCTXNz3gjAypWp3EhlIATEJQ,x7FOv1m-9ic,Acusación de racismo sacude a monarquía británica
378,UCxCDTtnkWzuglGn5xii_c6g,OWmKMb-_XyI,princesa Leonor #realeza #monarquia #españa #princesaleonor #princesasofia #infanta_sofía #rey
379,UC7h4VKkd9q9dJQFf9Kfm7SA,5KGaTsvXD74,La confesión de la reina María Luisa ¿Se han extinguido los borbones en España?
380,UCJ7ZDiTZxe4RP_6qfQgobqw,vQ4w3swErZk,"El declive de un rey cazador, la  monarquía española."
381,UCVimQoXNCZuEnZRVAbuYMiw,VU0PPRnfTzQ,La verdad sobre la Transición española que molesta a los reyes - Zasca - #EnLaFrontera633
382,UCpFPwQOxBz6czUgNOC3dedQ,vygjEWWZ-zw,EL FEUDALISMO en 5 minutos
383,UCPpZDkV1kZrad_tq8C_0yOQ,NACZLqR8_hM,"Isabel II de Borbón, la Reina maltratada"
384,UCPH3Oz99Y_jrVBCQMjQZNSg,5Zwv43MUA7s,✅  La GUERRA CIVIL ESPAÑOLA en 13 minutos | Resumen fácil y divertido
385,UC3loD3RAic8B5S90ytaGUXw,fKu0hZdudVc,Reformas Borbónicas
386,UC3bRVqfLpexxvzmoIyYc-KQ,aJBNVbP_Efw,✅ ¿Por qué NORUEGA es tan RICA? | El modelo económico PERFECTO
387,UCI9JodXHKa_FBPW8IxKyBVw,KMKoeGA0vXA,El Rey Felipe LO DEJA CLARO ! Y Resalta el Juramento de la Princesa Leonor en el Congreso
388,UCrJRTSSrbv2G7mA8FEvRYqA,8ssoWqwCO5g,🔴EXPULSIÓN HISTÓRICA PRINCESA Leonor PREOCUPA AL REY Felipe VI y el REY Juan Carlos I PLANTA CARA
