,canal_ID,video_ID,video_Title
74,UC1zLDoKL-eKmd_K7qkUZ-ow,vThzIpzH-L0,Campaña sobre la violencia contra la mujer: Circularidad - Canal Encuentro
75,UCh1OgMIWOlDBhFEYL3DHWjQ,njiq2BURliQ,"Violencia de Género: &quot;Pero, ¿y si presento una denuncia y me mata?&quot; - Policías en Acción"
76,UC7QZIf0dta-XPXsp9Hv4dTw,SfBrzTr0OXY,VIOLENCIA de GÉNERO: CRECE el NÚMERO de JÓVENES que la considera un INVENTO IDEOLÓGICO | RTVE
77,UCba3hpU7EFBSk817y9qZkiA,8jHTCfo3Swo,Roxana Kreimer vuelve a atacar al feminismo: &quot;El femicidio es un término equivocado&quot;
78,UCba3hpU7EFBSk817y9qZkiA,DvII9fNFWAU,El duro discurso de Giorgia Meloni contra la ideología de género
79,UCUS73_bjTYwBFAfXbvIjM8Q,MZOR1dZOz5k,"Abascal, a las diputadas de Podemos: &quot;Ustedes son mujeres, pero no representan a las mujeres&quot;"
80,UC7QZIf0dta-XPXsp9Hv4dTw,zVgqfMC-Ttg,VIOLENCIA MACHISTA: CRECE un 87% los CASOS en NIÑAS Y ADOLESCENTES y un 39% la SEXUAL | RTVE
81,UC-XhfzJbjPpJcsCWuisSZcg,ITKVTwKjOAM,Campaña en contra de la Violencia hacia la Mujer #ViolenciaDisfrazadaDeAmor
82,UCm2Yf-T7wSiTNXdrd0Hc0gg,xfiQI9-VgmY,Prevenir Violencia de Género y Maltrato infantil
83,UCGECWxMfMjN_6F5QkqO2PeQ,-llPnyTH7Vs,#AcortaLaDistanciaConLaViolenciaDeGénero Día Internacional contra la violencia de Género 2020
84,UCF4Xz1NiQo_N-_UQdLNtMUA,G1BxUFc6upE,Los niños contra la violencia de género.
85,UCVLbarpn-filI_ofkOaUUGw,gYgyoOvHpfA,VIOLENCIA INTRAFAMILIAR ANIMADO -  A VIVIR SIN MIEDO
86,UCwlsia-o65GsQP1hWWMdNqA,nt-QCE9VmHU,Mitos sobre la violencia de género: la mujer fuerte.
87,UCpR7spJxkXzqAI9aBr7Xacw,BiH9CpDfY_k,Consecuencia de la violencia familiar en los niños
88,UCWpBYQF-ZuL6FQ05OIL9Yzg,Xr6dIhdHk2E,8M ENTREVISTAS A FEMINISTAS EN EL 8M 2023
89,UC7QZIf0dta-XPXsp9Hv4dTw,_vJ5flQFMjU,"VIOLENCIA DE GÉNERO: AUMENTAN las DENUNCIAS, más de 41.000 en el PRIMER TRIMESTRE de 2022 | RTVE"
90,UCvsU0EGXN7Su7MfNqcTGNHg,gVSOhoWe5Yk,¿Qué es la violencia de género?
91,UC8yc35JuqzaTwgJ43rr-bzA,IQjxslRQFgE,Campaña argentina sobre violencia contra las mujeres
92,UCE9T3T5nhw4HxIeQBxGKSyw,fDjEDQHujQc,¿Te acuerdas? Lucha contra la violencia de género | RTVE Archivo
93,UCGXbLrVe8vnkiFv7q2vYv3w,0-05btfJ0yA,Una diputada de Vox ironiza en el Congreso: &quot;¿Me están mirando? Podría denunciarles por violación&quot;
94,UC217P1KMYmWidMl0KnIU2qQ,W3uHA6bAqzA,Documental &quot;La Violencia Invisible&quot;
95,UCY-a_fIm1kA0WayuVsQEKIg,UHgU4tZdWko,Estereotipos de género.
96,UCQVdGjEx4Et4e91-UqccZXw,hH2yunqTOPE,¿Conoces los tipos de violencia contra la mujer? - Intro con Tere
97,UCGBPeovLa9XDW8HoXzGgBig,QOokC_Vo3eA,¿Qué pasa si pones un niño frente a un niña y le pides que la abofetee?
98,UCaD9AThpoLBVqpXsKUumKLQ,-WLqGBkZEjg,El video en el que una mujer &quot;ordena pizza&quot; al 911 para denunciar agresión
99,UCNYvpgRjhgvIqOJgQveHiLQ,xCEEKqcSFL0,Caperucita dice NO - #CambiaelCuento - Violencias machistas
100,UCGXbLrVe8vnkiFv7q2vYv3w,0-05btfJ0yA,Una diputada de Vox ironiza en el Congreso: &quot;¿Me están mirando? Podría denunciarles por violación&quot;
101,UCY-a_fIm1kA0WayuVsQEKIg,UHgU4tZdWko,Estereotipos de género.
102,UCaD9AThpoLBVqpXsKUumKLQ,-WLqGBkZEjg,El video en el que una mujer &quot;ordena pizza&quot; al 911 para denunciar agresión
103,UCGBPeovLa9XDW8HoXzGgBig,QOokC_Vo3eA,¿Qué pasa si pones un niño frente a un niña y le pides que la abofetee?
104,UCNYvpgRjhgvIqOJgQveHiLQ,xCEEKqcSFL0,Caperucita dice NO - #CambiaelCuento - Violencias machistas
105,UCig8aKQHLt8E35_LJKwOscA,WVRKdakH6fw,¿No te ha pasado que...? - Micromachismos | eldiario.es
106,UCsT0YIqwnpJCM-mx7-gSA4Q,H1C-vG4yBMI,Revelando estereotipos que no nos representan | Yolanda Domínguez | TEDxMadrid
107,UC2pjscnJwXAJ4_7a9o1K84Q,A5vlp9ZT6dc,#25N | Violencia Basada en Género | Parte I
108,UCytYUmapxI7a1A1uNhAXOqA,Ek7OUJ--iPU,¿Cuáles son las violencias por motivos de género?
109,UCUP6qv-_EIL0hwTsJaKYnvw,QLVdKAhbbu8,Hombres también sufren de violencia de género
110,UCchIbVeDYL2lP_thSxyiBKA,JJ2OHoiDcCA,ARTICULO DE OPINIÓN: DEFINICIÓN - ESTRUCTURA Y EJEMPLOS
111,UCV4VpXz_0IujThjnmGwzKbw,ub9rWnmiq_g,10 formas de violencia de género digital - #HaySalida - #Fuerzaenmivoz
112,UCGXbLrVe8vnkiFv7q2vYv3w,AYwc91H8C2w,Vox avisa de que quiere derogar la Ley de Violencia de Género
113,UCBhLjMXAlWNrYJ_J27K4U_Q,eSD833AKJys,VIOLENCIA PSICOLÓGICA HACIA EL HOMBRE
114,UCy18Akmk1KdewiaaCfkXJ_A,V-CyiFoULq8,Psiquiatra Marian Rojas Explica Que Es La Ideología De Genero
115,UCh1OgMIWOlDBhFEYL3DHWjQ,wXj5nqCjsA8,Así transcurre un taller de perspectiva de género y violencia de género - Salvados
116,UCnsvJeZO4RigQ898WdDNoBw,HLrwQWfTFUA,Cuando el FEMINISMO deja fuera a algunas mujeres
117,UCQE7_JIP5ZaPZ_F1emZ5UNg,lr2kiGpai5s,¿Qué es la VIOLENCIA DE GÉNERO?
118,UCBV6s81N1Kf_oWOr9cxF-lQ,X0qi4Pqeubk,Tarjeta de residencia para las víctimas de violencia de género. Abogado @isdelpablo
119,UCvYcECBT0hc4XY51vcBefwA,wAR0FI8D0Ws,¿Qué es violencia de género?
120,UCOxQk41rWFLWLPAPP_as6uA,I21FDXLAEKE,Eduardo Madina explica las diferencias entre la violencia intrafamiliar y la violencia machista
121,UCI6QcXatdaEAaRTRjl3dc0w,dEbx3FHEpmQ,La libertad y el respeto entre padres e hijos
122,UCytYUmapxI7a1A1uNhAXOqA,xCtYPUhdAC8,#ArgentinaSinViolencias: hablemos de estereotipos de género
123,UCzSz51ZH79cp5jvSkw_tJGA,Zl_GlPquElI,Guerra - Residente (Video Oficial)
124,UCVimQoXNCZuEnZRVAbuYMiw,uZ9lv50nMqw,"Carmen Calvo, a Espinosa de los Monteros: &quot;¿Le recuerdo a las víctimas de violencia de género?"
125,UCfG9ytwBoMTwnmen5tZtzSQ,He60I5P30eU,VIOLENCIA DE GENERO 2021
126,UCL7udbASPvDYjFKqVKQ4YyQ,ZzDMpo47d-0,Violencia de Género ¿Qué es? | Somos Sociales
127,UCGXbLrVe8vnkiFv7q2vYv3w,fkXY5DtfVdY,Una concejala de Podemos denuncia micromachismo por la temperatura del aire acondicionado
