,video_id,author,comment
51,aXLB8r1t8ec,UCoFJG97tbsntoK7MVHE8jPA,Lo que tiene que hacer Europa es quitar y poner sanción al Sánchez y todo lo que intenta como un Dictador y a Pugdemon a la cárcel con él
52,aXLB8r1t8ec,UCnawvj7mxISi-6HDDJYD18A,"La amnistia consistía en olvidar todo crimen cometido contra el país? creo que para junts no, la amnistia es ""esclarecer una injusticia"" hasta ese punto llegan esas personas, personas que no les importa destruir la unidad nacional del país, con tal de seguir en el poder, personas a las que les da igual lo que pueda pasar o no en su comunidad, mientras tengan la cartera llena, personas que saben mucho de marketing y de lavar cerebros, y nuestro presidente no solo ha admitido tal cosa, si no que también se ha bajado los pantalones y ha dicho ""más por favor. Siempre me he definido como alguien liberal, pero esto es pasarse mucho. No señor Sanchez, Catalunya no es un aliado de España, Catalunya no es un socio comercial, Catalunya es España, así que su deber es defenderla contra todo malhechor o invasor vengan desde fuera o dentro de sus fronteras. Solo llegar a imaginar que Aragón se amparara en la misma logica que los Catalanes para pedir independencia, da miedo, bajo los mismos términos lo haría Navarra y El Pais Vasco con toda su razón y Asturias y Galicia, Este hombre no sabe lo que está haciendo."
53,aXLB8r1t8ec,UCX28zNJP5Et0qBjNNpERwIA,Hombre está claro aprovechando van a desviar fondos
54,aXLB8r1t8ec,UCa5FbUCuj2Ufw6QzBmhrJnA,"No es pequeña objeción … es muy importante.  Amnistía e indulto es distinto .   El indulto es una prerrogativa del gobierno de perdón a un criminal… es decir alguien enjuiciado y condenado … Amnistía, se da en un cambio de régimen .., en españa en 1977,  pero desde que hay “ constitución “ en España en 1978, en un estado estado democrático y con separación de poderes … el poder judicial es quien dice si hay delito en unos hechos cometidos o no…. Luego ya vendrán los indultos .. o no!   Pero no se pueden dejar de perseguir delitos porque el ejecutivo o legislativo así lo digan…."
55,aXLB8r1t8ec,UCQ9wZjDA1SY1WqppVlaCJ6A,Eu muy flojita
56,aXLB8r1t8ec,UCQ2rFf_d6_R2h0wmBM8CmjA,"Qué más dá si mientras esté el felon España perderá todo lo que tenga que perder y más todo lo que yá a perdido, España está en manos de un psicópata loco y esto revienta por propia presión"
57,aXLB8r1t8ec,UC6o_ckmEk87f7TiViatW11w,Pero  lo que pedro sánchez dice de quien depende la justicia? Y contesta del gobierno. Si la justicia de pende de gobierno ¿para que tenemos tribunal constitucional y ya está decido pues el tribunal constitucional dirá lo que pedro sánchez quiera
58,aXLB8r1t8ec,UC6o_ckmEk87f7TiViatW11w,La anmistia que  quita esto delito lo hace la izquierda y extre izquierda que  son lo que  destruye los delitos con la anmistia eso es mal que  hace psoe y no la derecha
59,aXLB8r1t8ec,UC6o_ckmEk87f7TiViatW11w,En el sillo esta pedro Sánchez pero el que  gobierna son las minorías de 7 escaños de separatistas y independentistas que  son minorías pues son los gobierna lo que  pide la anmistia que  la destrucción de código penal con quitar delitos  de el robo a los ciudadanos o malvesadores de los impuestos y quitar el delito de terrorismo
60,ESCHnb7VfnY,UC6IjnWad6iN_lDCT968jRgg,"El peligro es Feijo , está encantado porque Galicia , la comunidad donde él.prohibio el español en las instituciones , recibirá exactamente lo que consigan Cataluña y país vasco con esta TRAICION   como se ha acordado , éste TRAIDOR acaba de pactar con Sánchez el reparto de los cargos del congreso , a él solo le mueve actuar contra VOX , es otro TRAIDOR , un globalista encantado con el rosco de la agenda 2030 , que luce con orgullo en la sopa , el peligro para España es el."
61,ESCHnb7VfnY,UCfP9RCA63I2x4sl_h-OhH-g,Feijo si te vas a tomar por donde cagas tu y el boca chocho
62,ESCHnb7VfnY,UCSLiUs926NduK53mtCdlKLg,"Nadie habla de la amnistía fiscal de Montoro ,Bárcenas,rato ect...
Q encima les dejaron seguir delinquiendo y ahora se rompe ,Aznar no seas payaso q por jugar en Azores trajiste el mayor atentado de la historia de España q dándote las de enterado ,mentiste sobre la sangre humana y así te salió ,listo q eres un listo q tienes a toda tu ejecutiva condenados por corrupcion"
63,ESCHnb7VfnY,UCKfIcH6XKZ-Bs2z0f6hWWlA,"PACTOS DEL MAJESTIC, IRAK TIENE ARMAS DE DESTRUCCIÓN MASIVA, ETC"
64,ESCHnb7VfnY,UCSLiUs926NduK53mtCdlKLg,"Quién lo dice peligro ha sido Aznar en este país ,mentir con 100 muertos solo por querer gobernar ,fíjate si no ha sido peligroso y además todo los de su ejecutiva han sido condenados por robar"
65,ESCHnb7VfnY,UCBZoxeioDe63pU76CQf3-OQ,"Hablad del caso Kitchen ...
""Ánimo Luis ... se fuerte ... """
66,ESCHnb7VfnY,UCD0CTV8RO1YSgPcSiK2CUYw,Espero que vuelva Puigdemont para que haya revueltas en todo el país con un poco de Estrategia estais jodidos politicuchos cobardes. Os habeis olvidado de algo...
67,ESCHnb7VfnY,UCzKEb3vV5gPstyJ1y_KVM2Q,SÁNCHEZ EL PRESIDENTE TRAIDOR DE ESPAÑA
68,ESCHnb7VfnY,UCbuHBqEW0JdjRhIyVIl6bpQ,"Na GALIZA, non son de recibo españois como el declara ser.
A Rañala por aí."
69,ESCHnb7VfnY,UCUfDLA5BhiE0G-s0F91f84A,Estos DOS Presos FEIJOO y el otro que lo acompaña......PRESOSSS......OTROS FRAUDE  CORRUPTOS
70,ESCHnb7VfnY,UCg5Z8CRDpFyEx1cgJVbgbTg,"Amnistía de 1977: borrón y cuenta nueva para miles de casos de asesinatos, torturas, encarcelamientos injustos y cientos de crímenes de lesa humanidad. El PP, herederos directos del franquismo (Fraga ,ministro del régimen, fue su fundador) promovieron ese ""perdón"" para los ""vencedores"" y acojonaron a los herederos de los vencidos con la posibilidad de que o aceptaban eso o jamás habría democracia. Amnistía de la que millones de españoles se sintieron estafados fue la que se inventaron aquellos franquistas para bendecir los crímenes que ellos mismos cometieron"
71,ESCHnb7VfnY,UCykuaKNDO4ImMaRvigZmsbA,Salva patrias peperos FACHAS habéis abnistiado CORROPTOS  TERRORISTAS a LADRONES a Terra lliure delitos de sangre y el muñeco diabólico con Pujol ablando CATALAN los del GAL terroristas también APNISTIADOS y no se rompió ESPAÑA y ahora el que no sabe ni ablar Inglés y amigo de narcos porque no puede gobernar según las leyes ESPAÑOLAS entonces se rompe España que VIVA PEDRO SÁNCHEZ a y atragar 4 años más maleducados
72,ESCHnb7VfnY,UCuAU6B7HW2-WgccN8lCOdJA,"La Constitución NO prohíbe aprobar amnistías. No culpéis a Sánchez. No existe prohibición alguna. Según los principios jurídicos nadie está impedido de hacer lo que la ley no prohibe. Punto, fin de la discusión."
73,ESCHnb7VfnY,UCB1iKUEiKJr3RQlnXRO1Kgw,"NO A LA AMNISTÍA.  NO A PERDONAR O CONDONAR  LA DEUDA CATALANA, PORQUE LA PAGARIAMOS TODOS Y O ESE DINERO LO QUITARIAN DE OTRAS COSAS LO CUAL ALGUIEN SALDRA PERJUDICADO IRREMEDIABLEMENTE..... Y Siiiiiii  A NUEVAS ELECCIONES . Esto es lo justo para todos y para las demás comunidades. Ahora estamos hablando del presente , y esto es lo correcto, y se puede solucionar CON  NUEVAS ELECCIONES . teniendo en cuenta que mucha gente no voto en vacaciones y que está vez  será definitivo.   Y además el pueblo tiene y deve decidir con sus votos ."
74,ESCHnb7VfnY,UCB1iKUEiKJr3RQlnXRO1Kgw,Y quien creéis que va a pagar la deuda de Cataluña? Por favor que no somos tontos . TIENE QUE HABER NUEVAS ELECCIONES YAAAA
75,ESCHnb7VfnY,UCGWZ6MkcY6BYATKfX95jT2Q,"Bonita foto el amigo del narco y el terrorista de la gerra de 
Ikak  mintiendo cuantos muertos tienes a tu espalda"
76,ESCHnb7VfnY,UCkf7ULDxwex06wg_GwPrnZg,"Pero tú Azna que puede decir si nos llévate ia una gerra y tú fuiste el culpable  del atentado de  Madrid  y casaste a tu hija con  todos los corructo y el dinero de todos los Espñolito para vosotros .
Conque desaparece para siempre que dais asco"
77,ESCHnb7VfnY,UCbuHBqEW0JdjRhIyVIl6bpQ,"Interesante libro:
Feijoo.Biografía dun farsante (non autorizada).
De Manuel Monge."
78,ESCHnb7VfnY,UCJnAgU5r3Y7AmYjPIY8u_fg,Aznar pidio perdon a los espanoles por los muertos en Iraq y la mentira del 11 m.le roncan los cojones que Este tipejo hable de democracia.ladrones El y su fea mujer en Madrid con los fondos buitres
79,ESCHnb7VfnY,UC2aJkX5zb2azgqsztRl_58A,"Sí no eliminar el dictador de Irak , entonces eje de mal sería más fuerte ! Más amenaza junto irán, los terroristas extremistas , y los régimen totalitario comunista china y corea norte y rusia y de América ! 
Son enemigos mundiales !
Eso fomenta los hipócritas de la izquierda y los cobardes de verdad !"
80,-xFqEigRo4w,UCZZVspFcrkDSVXcVEjeumBA,"Lo mas facil y rapido es cargarse a sanchez votandole en contra,se cabtearia mucho pero ya no tendria poder para hacer nada,separado del poder no es nada,muchos se sumarian a ese grupo y se harian nurvas el rey cciones cuando les fuera bien,se tepartirian poder con rl pp u s vivir"
81,-xFqEigRo4w,UCGk37UjUQ91vJvI5ahtHbkA,no habrá Amnistía...todos los jueces que la avalen....irán a la cárcel .  ...cómo Compayn
82,-xFqEigRo4w,UChYbu4ML6m5VWHwjGl1S9cA,Pronto vamos a la dictadura comunista.
83,-xFqEigRo4w,UC9vVra91gcgGWbn87pL4ATw,"Todo éste asunto de la amnistía,nos demuestra que para los políticos el pueblo español no.les importa, sólo les importa el poder lo demás en un cuento chino,lo vimos con PODEMOS, qué entraron al Congreso en bicicletas y salieron con coches de alta gama,y lo mismo en ésta legislatura y la anterior,los perdedores se unen y gobiernan,sin importarles la voluntad del pueblo español, así que ¿Todavía hay algún ignorante qué cree qué para los políticos de cualquier color les IMPORTAMOS algo?,el único idioma qué entienden son urnas VACÍAS,pero nooo el pueblo aborregado corriendo les vota y encima son tan tontos que se pelean los unos contra los otros,y los políticos viviendo a nuestra costa de PN, Saludos"
84,-xFqEigRo4w,UCZghgpZX3OqFvU95OYwfBcw,Es inconstitucional y Sánchez  & co tambien
85,-xFqEigRo4w,UCXv1plcDGaKc6e_eEPswy4g,"Seguro que Publico les encuentra una solución a los de izquierda,..."
86,-xFqEigRo4w,UCvYu35J1wRZOP57ak2GkKwQ,"La ley de amnistía es una carta de autoinculpación para los independentistas y una de reconocimiento del gobierno en la que los independentistas reconocen haber cometido todo tipo de delitos, que se describen uno por uno en el articulado de la ley por el que piden la amnistía. No encuentro explicación para tanta estupidez. ¿Que duda cabe entonces de que se cometieron esos delitos? Siendo así, visto y reconido por todos, solo es esperable que dichos delitos sean juzgados. Le han hecho el trabajo a los jueces."
87,-xFqEigRo4w,UCOZZ8n7kDaNTpV3ytWP1PVQ,Letizio  I  ni  se  le  ve  ni  se  le  espera. Le  aconsejaría  que  haga  las  maletas  mientras  pueda
88,-xFqEigRo4w,UCjAcrUVlbRCV26r_QCB_axw,Ya aznar listillo ya hizo cosas anticonstitucionales tira de hemeroteca y ni huelgas hubo 😂😂
89,-xFqEigRo4w,UCVFZ7yxA_ukWz2fQGnJV5HA,"Periodistas defendiendo al gobierno
Es flipante
La degradación del periodismo es absoluta"
90,-xFqEigRo4w,UCVFZ7yxA_ukWz2fQGnJV5HA,Si yo fuera la madre de Sánchez estaría preocupada por mi futuro y mi mas que posible venta
91,-xFqEigRo4w,UCr7uORPicRYRKk9K37f8RKg,"No hay resultado legítimo de ningunas elecciones, Sánchez negaba la amnistía el 23J, y el asunto es de tanto calado, afectando al ordenamiento jurídico que nos controla a todos, que no puede continuar sin consultar al pueblo soberano. Esto no es lo que se ha votado, son un grupo de partidos con programas y fines distintos, se han cogido los votos de cada uno y se ha creado un nuevo ente con distinto fin al que las partes ofrecían. Que no os engañen. Sólo quedan las calles y los tribunales. Y más pronto que tarde, saldrán..."
92,-xFqEigRo4w,UCPEy1pbbBUtAe1kGkr2Q8aw,Q hace el rey  quien para a Sánchez
93,-xFqEigRo4w,UCPEy1pbbBUtAe1kGkr2Q8aw,Este hombre es hermano de putin se vende al diablo por votos
94,-xFqEigRo4w,UCr7uORPicRYRKk9K37f8RKg,"Contraviene la igualdad ante la ley, art 14 CE, anula la tutela jurídica del Poder Judicial sobre cosa juzgada, hurta al pueblo la soberanía sobre la integridad del territorio, comete fraude electoral negando la aplicación de la amnistía aún el 23J, contraviene artículos de la UE, criminaliza a los jueces con el cacareado lawfare, que en la práctica es la clausura de la separación de Poderes... Vende lo que llama ""diálogo"" a lo que de facto son solo cesiones de una parte , y todo por 7 votos. Cuela nueva consulta indepe, condona la deuda contra el principio de solidaridad autonómica, comete fraude procesal pasando por ley ordinaria lo que requiere ley orgánica..."
95,-xFqEigRo4w,UC8G_iMyRXh98dwAgG8c114Q,"Que si se puede aprobar la amnistía? Solo cuando conviene a la derecha, todos los jueces franquistas, todos los altos cargos, perdonados en la supuesta transición, un golpe de estado, tejero y sus súbditos, nadie habla de ellos hoy en día, libres todos, amnistía por segunda vez! Basta ya de cuentos de la derechita cobarde!"
96,-xFqEigRo4w,UCDV6Mru8Y1Syj2m5wZ81eKA,"Otro video manipulador pagado por las cloacas del Estado Social Comunista, esto ya ha pasado en la televisiones de Venezuela, calcados los argumentos. Además que el Tribunal Constitucional esta completamente colonizado por los Social Comunistas, lo mismo que Venezuela. España VS Venezuela  ¿Quién dijo? Esto no puede pasar aquí, también lo dijeron los Venezolanos esto no es Cuba. A Europa esto le viene genial, se quita un competidor en materia económica, porque las empresas se van al ""guano"" además con mas deudas pisándonos el cuello a todos los que pagamos impuestos. ¡¡Viva la República Chavista/Sanchista de Españezuela.!! Diario Público Ignacio Escolar IZQUIERDA Ideología política - Socialismo democrático Republicanismo en el socialismo no existe ""LA DEMOCRACIA"", todos los países que eran de la Unión Soviética - ejemplo: República Democrática Alemana- Eran mas rojos que el tomate..."
97,-xFqEigRo4w,UCHhq_ZD3oepkUrN16XHULjQ,"PSOE, a un paso de crear una dictadura como en Venezuela. ¿Después de esta amnistía cómo vamos a decir que somos una democracia plena? Cuando se amnistían criminales para tener 4 años más de gobierno… esto da mucha vergüenza."
98,-xFqEigRo4w,UCGVNBw35-LdeX7clybCsUHA,"No se puede, lo dijo Pedro Sánchez.
Jajajaja!"
99,-xFqEigRo4w,UCivA5PtXCNO0kNfNWyTjs9A,"NO SE APRUEBA ,SI EL PUEBLO ESPAÑOL.   PARA.   .
     PUEBLO.  UNIDO  JAMAS.   SERA.  VENCIDO.  ,CARAJO 
       EL PUEBLO.   ESPAÑOL.  TIENE.    VOZ. ,VOTO.  Y PUEDE PARAR  ,   SANCHEZ Y     SUS  LACAYOS.  SON.   EMPLEADOS PUBLICOS. , e dicho.  carajo"
100,r5FCVyuH99M,UCKm3tvp0ku0YQABYMX6SuRw,Dijeron algo sobre la anmistía fiscal pepera ?? o eso no atenta contra la igualdad
101,r5FCVyuH99M,UCeEXrPQ93phwVegzj1QfiZg,se van ir a la cárcel por listos
102,r5FCVyuH99M,UC7P2WuKZvfbivN2fK5SY94w,"Se esta comportando como un furer nacista, el psoe empieza a parecerse a las juventudes hitlerianas. Da mucho miedo. Los españoles tenemos miedo a Sánchez."
103,r5FCVyuH99M,UCn5gECaS4ZgUBadNtRPrDNQ,Ya no quedan mas insultos ni calificativos para definir al siniestro personaje
104,r5FCVyuH99M,UC6qyEJw8FqwevpiBQG_uAAw,"Pedro Sánchez has traicionado a toda España vete yaaaaaaaa, fuera de España fuera"
105,r5FCVyuH99M,UCHZaul7H7rcHM3Rt3sEQWwA,Quieren permitir corrupción
106,r5FCVyuH99M,UCqu7dyNqVSw7xBy0KbDIjkg,Sinvergüenza
107,r5FCVyuH99M,UCBuWCTYIWBgBxJcJul-B-RQ,Esto es una maravilla...que será lo próximo?....mucho mejor que Juego de Tronos😂
