,canal_ID,video_ID,video_Title
35,UCnsvJeZO4RigQ898WdDNoBw,f9GJlu9afSc,AMNISTÍA | El comisario europeo Reynders: &quot;Cataluña es &#39;un asunto interno&#39; español&quot; | EL PAÍS
36,UC7QZIf0dta-XPXsp9Hv4dTw,gCCjJpp7fb4,LEY AMNISTÍA: La COMISIÓN de JUSTICIA de la UE la estudiará &quot;CUIDADOSAMENTE&quot; cuando se APRUEBE |
37,UC8FOhz3iXhF1iqqzAFfBjmA,Y0B4FOuRJAs,"El Debate, a pie de calle: «La amnistía no la necesitan los españoles, la necesita Sánchez»"
38,UCnsvJeZO4RigQ898WdDNoBw,WGBjfoHVbhs,FERRAZ | Dentro de la manifestación más numerosa contra la amnistía y la investidura de Sánchez
39,UC7QZIf0dta-XPXsp9Hv4dTw,IAMEoUaVBE8,SÁNCHEZ habla de AMNISTÍA: &quot;Una FORMA de SUPERAR las CONSECUENCIAS JUDICIALES de la CRISIS&quot; | RTVE
40,UC7QZIf0dta-XPXsp9Hv4dTw,uy-ZAWxRbZA,UE: El PP EUROPEO llevará la AMNISTÍA al próximo PLENO del PARLAMENTO EUROPEO | RTVE Noticias
41,UC-9V-k1ugOGSePgIw3UevTQ,2G5JwsdheIU,"Alfonso Guerra, sobre la amnistía: &quot;Me rebelo, no lo aguanto, no lo voy a soportar&quot;"
42,UC7QZIf0dta-XPXsp9Hv4dTw,G0QMdnjrkqo,CGPJ: APRUEBA una DECLARACIÓN contra la LEY de AMNISTÍA gracias a la MAYORÍA CONSERVADORA | RTVE
43,UC7QZIf0dta-XPXsp9Hv4dTw,9DRRpS2FAmw,AMNISTÍA: BOLAÑOS emplaza a BRUSELAS a abordar la LEY cuando se REGISTRE en el CONGRESO | RTVE
44,UC7QZIf0dta-XPXsp9Hv4dTw,FgSSEV2p9Ek,El PP MUEVE FICHA contra la AMNISTÍA en vísperas de la INVESTIDURA de FEIJÓO | RTVE Noticias
45,UC8FOhz3iXhF1iqqzAFfBjmA,wN5wXnFoV1g,Así ha evolucionado el discurso de Pedro Sánchez sobre la amnistía
46,UCUS73_bjTYwBFAfXbvIjM8Q,imi6edqUeCE,Europa pide explicaciones al Gobierno por la amnistía
47,UCnsvJeZO4RigQ898WdDNoBw,48I6sIPrAkw,INVESTIDURA | Bolaños explica la ley de amnistía del PSOE: &quot;Queremos cerrar heridas&quot; | EL PAÍS
48,UC7QZIf0dta-XPXsp9Hv4dTw,n2kI6Vx8FKg,PROTESTAS AMNISTÍA: ¿QUIÉNES son los ULTRAS que han provocado DISTURBIOS en la sede del PSOE? | RTVE
49,UCnsvJeZO4RigQ898WdDNoBw,fBB7uQQa76Y,"FERRAZ | Manifestantes protestan contra la amnistía ante la investidura: &quot;Puigdemont, a prisión&quot;"
50,UCwd8Byi93KbnsYmCcKLExvQ,NcxcrZZOvws,Europa se tapa los ojos ante la crisis política en España: ¿amnistía a &quot;delitos de terrorismo”?
51,UC8FOhz3iXhF1iqqzAFfBjmA,c0e7v33JBT8,"DIRECTO | &#39;La amnistía, a debate&#39;, con expertos juristas y moderado por María Jamardo"
52,UCvJS-YNyaWyOucx8bGrHVvw,drvcyoCCc54,Sánchez defiende la amnistía para &quot;tener un gobierno&quot; y &quot;avanzar en la concordia&quot;
53,UClLLRs_mFTsNT5U-DqTYAGg,Wd_pmlvFqs8,"Borrell, sobre la ley de amnistía: &quot;Ya se pueden imaginar lo que pienso&quot;"
54,UCUS73_bjTYwBFAfXbvIjM8Q,Oro9f03tVuI,¿Puede el Senado o los jueces parar la amnistía de Sánchez y Puigdemont?
55,UCVimQoXNCZuEnZRVAbuYMiw,OoFL4l62-oM,El PSOE y Sumar enfrían la ley de amnistía antes de la investidura de Sánchez
56,UC8FOhz3iXhF1iqqzAFfBjmA,m4XvEa8FeUg,España desarma la amnistía de Sánchez: «Ha quebrado la Constitución»
57,UC7QZIf0dta-XPXsp9Hv4dTw,iuIC1L3WaLg,INVESTIDURA: El PP anuncia NUEVAS MOVILIZACIONES para protestar contra la AMNISTÍA | RTVE
58,UCnsvJeZO4RigQ898WdDNoBw,aVNeLx7ImRA,AMNISTÍA | La &quot;humillación&quot; del mediador y otros titulares de la manifestación del PP | EL PAÍS
59,UCwd8Byi93KbnsYmCcKLExvQ,fuYNl1ylTiE,El Rey de España ante la amnistía: su poder para evitar la desaparición del Estado de Derecho
60,UCGXbLrVe8vnkiFv7q2vYv3w,1tcOXjx3mBA,Page rechaza la amnistía y avisa que aunque cupiera en la Constitución &quot;no casa con valores de PSOE&quot;
61,UCPd-Lf5gQkAJD5XdTmT_GGA,eZ_D0WtcfMI,"Alsina, sobre la ley de amnistía: &quot;Ahora el conflicto es entre españoles&quot;"
62,UCVimQoXNCZuEnZRVAbuYMiw,UHl1Yp8YtG8,"Sánchez: &quot;Ni el referéndum ni la amnistía son posibles, pero espero llegar a una posición pactada&quot;"
63,UCf6W-gNFClPt_XtQ6P44NTg,d5uxH79pkgQ,El enésimo &quot;cambio de opinión&quot; de Sánchez: cuando decía que &quot;la amnistía no es posible&quot;
64,UCXISYK3xagaK5DHnhQ4X0hw,pptTnnEHctU,La BROMA de BIDEN a FELIPE VI que dejó al REY a carcajada limpia | Diario AS
65,UCwd8Byi93KbnsYmCcKLExvQ,jWe76O26_xM,ÚLTIMA HORA | España: Mas tensión por la amnistía: La Guardia Civil dispuesta a “derramar la sangre”
66,UC7QZIf0dta-XPXsp9Hv4dTw,Ody3utIsdZ0,AMNISTÍA: La POLICÍA justifica en la &quot;PRESENCIA de ULTRAS&quot; su POLÉMICA CARGA en FERRAZ  | RTVE
67,UCwd8Byi93KbnsYmCcKLExvQ,ZRCFn2qlrXE,&quot;El último que puede echar atrás la ley de amnistía es el Tribunal Constitucional&quot;. Leopoldo Abad
68,UCUdOoVWuWmgo1wByzcsyKDQ,zP-05v68iZg,España: intensas manifestaciones tras firma de acuerdo de amnistía entre PSOE y Junts per Catalunya
